AGNO,RBD,DGV_RBD,NOM_RBD,TIPO_SOST,COD_REG_RB,NOM_REG_RB,COD_PRO_RB,COD_COM_RB,NOM_COM_RB,COD_DEPROV,NOM_DEPROV,TIPO_DEPEN,DIRECCION,NUMERO,REFERENCIA,LATITUD,LONGITUD,MAT_PARV,MAT_BAS_RE,MAT_BAS_AD,MAT_ESP,MAT_MHC_RE,MAT_MHC_AD,MAT_MTP_RE,MAT_MTP_AD,MAT_TOTAL,MAT_HOM_TO,MAT_MUJ_TO,MAT_SI_TOT,CUR_SIM_TO,CUR_COMB_T
2021,6817,9,ESCUELA RURAL ANDRES FRIED KOPP,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,1.0,CAMINO VIEJO,40.0,KM.40. CAMINO VIEJO VALDIVIA- LA UNIÓN,-39.812691,-73.246437,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,1.0
2021,7321,0,ESCUELA PARTICULAR SAN SEBASTIÁN DE CHANCOYAN,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,2.0,CAMINO A CAYUMAPU,0.0,SECTOR DE CHANCOYA K.7 - CAMINO A CAYUMAPU SECTOR DE CHANCOYAN K.7,-39.812691,-73.246437,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0,0.0,2.0
2021,22388,3,CENTRO DE EDUC. DE ADULTOS SANDROCK,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,2.0,CARLOS ANWANDTER,547.0,"AV. ALEMANIA OBELISCO HACIA AV COSTANERA, PRIMERA CALLE HACIA EL OESTE",-39.81233,-73.24007,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,276.0,139.0,137.0,0.0,9.0,0.0
2021,6844,6,INSTITUTO ALEMAN CARLOS ANWANDTER,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3.0,LOS LAURELES,50.0,ISLA TEJA. LOS LAURELES 050,-39.811772,-73.25277,191.0,475.0,0.0,0.0,211.0,0.0,0.0,0.0,877.0,407.0,470.0,0.0,40.0,0.0
2021,6814,4,ESCUELA RURAL MISION DE ARIQUE,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,1.0,ARIQUE,24.0,"KILÓMETRO 24, CAMINO VALDIVIA-ANTILHUE",-39.81139,-73.036186,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,23.0,19.0,0.0,2.0,2.0
2021,7089,0,ESCUELA RURAL LAGO NELTUME,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,LAGO NELTUME,54.0,CAMINO A LIQUIÑE KM 54.,-39.810661,-71.984039,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,10.0,0.0,0.0,2.0
2021,41691,6,COLEGIO ALCÁZAR,0.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3.0,ARTURO PRAT,425.0,0,-39.80977,-73.242473,41.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,31.0,21.0,0.0,4.0,0.0
2021,6773,3,ESCUELA LAS ANIMAS,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,1.0,AVENIDA PEDRO AGUIRRE CERDA,1002.0,"LAS ANIMAS, SALIDA Y/O ENTRADA NORTE DE VALDIVIA",-39.807388,-73.215981,31.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,151.0,110.0,0.0,10.0,0.0
2021,6935,3,ESCUELA RURAL ANTILHUE,1.0,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,1.0,RICARDO ALARCON,448.0,INTERSECCIÓN LOS CARRERAS CON    CALLE RICARDO ALARCÓN ANTILHUE,-39.807098,-72.963577,29.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,93.0,78.0,0.0,8.0,1.0
2021,6807,1,ESCUELA RURAL PISHUINCO,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,1.0,PISHUINCO,0.0,PISHUINCO KM 22 AL ESTE DE VALDIVIA,-39.80582,-73.056557,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,0.0,1.0
2021,22517,7,C.E.I.A COMUNIDAD COLLICO,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,1.0,DEL CASTILLO,0.0,"FRENTE A LA ESCUELA RURAL DE NIEBLA-  S/N, EX INTERNADO NIEBLA, NIEBLA.",-39.804848,-73.2089,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,17.0,18.0,0.0,2.0,0.0
2021,22759,5,MASTER COLLEGE,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,2.0,19 DE JUNIO,407.0,"PEDRO AGUIRRE CERDA ESQUINA 19 DE JUNIO.  VILLA PROGRESO, INTERIOR.",-39.803841,-73.218689,48.0,432.0,0.0,0.0,115.0,0.0,0.0,0.0,595.0,331.0,264.0,0.0,21.0,0.0
2021,6833,0,INSTITUTO EDUCACIONAL COLLICO,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,2.0,BALMACEDA,6020.0,COLLICO,-39.80299,-73.209198,42.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,117.0,99.0,0.0,10.0,0.0
2021,22627,0,HAMPTON COLLEGE,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3.0,AVENIDA PEDRO AGUIRRE CERDA,1441.0,SECTOR LAS ÁNIMAS,-39.799702,-73.21424,18.0,103.0,0.0,0.0,50.0,0.0,0.0,0.0,171.0,79.0,92.0,0.0,14.0,0.0
2021,6965,5,ESCUELA PARTICULAR HUAIQUIMILLA,1.0,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2.0,LOS CIRUELOS,0.0,,-39.7943,-72.742172,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,2.0,1.0
2021,31008,5,ESCUELA DE LENGUAJE PEQUEÑAS VOCES,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,2.0,PEDRO AGUIRRE CERDA,1587.0,.LAS ANIMAS,-39.793327,-73.21261,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,34.0,22.0,0.0,6.0,0.0
2021,6793,8,ESCUELA RURAL HUELLELHUE,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,1.0,HUELLELHUE,0.0,"CAMINO VALDIVIA-LOS LAGOS, KM. 12",-39.79229,-73.122467,16.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,29.0,20.0,0.0,6.0,1.0
2021,31018,2,JARDIN INFANTIL BLANCANIEVES II,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,3.0,EL ROMANCE,401.0,"BRISAS DE LA RIBERA, LAS ÁNIMAS",-39.791969,-73.217827,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,3.0,0.0
2021,6944,2,ESCUELA RURAL USTARITZ,1.0,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,1.0,SECTOR USTARITZ,0.0,"A 23 KILÓMETROS DE LOS LAGOS, CAMINO PANGUIPULLI.",-39.77438,-72.653976,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,18.0,19.0,0.0,0.0,2.0
2021,6818,7,ESCUELA RURAL LOS PELLINES,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,1.0,CAMINO A CURIÑANCO,40.0,SECTOR CURIÑANCO - CAMINO A CURINANCO KM. 40,-39.76379,-73.373123,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,28.0,25.0,0.0,0.0,2.0
2021,40149,8,ESC.LENGUAJE SAN SEBASTIAN DE MAFIL,1.0,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2.0,MARTINEZ DE BERNABE,1448.0,,-39.761208,-72.99911,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0,37.0,21.0,0.0,5.0,0.0
2021,6798,9,ESCUELA RURAL PUNUCAPA,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,1.0,PUNUCAPA,0.0,"PUNUCAPA RIO CRUCES, A 16 KMS DE CAMINO VALDIVIA  A NIEBLA",-39.755699,-73.263496,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,6.0,0.0,1.0,1.0
2021,22522,3,COLEGIO SAN MARTIN DE LAS LOMAS,1.0,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2.0,SECTOR SAN JAVIER,8.0,SECTOR BALSEADERO SAN JAVIER K. 8   COMUNA DE MAFIL,-39.752178,-72.999763,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,19.0,16.0,0.0,0.0,1.0
2021,7039,4,ESCUELA RURAL ENRIQUE TALADRIZ,1.0,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,1.0,CAMINO MAFIL-MALIHUE,18.0,"SECTOR LO AGUILA, CAMINO A MALIHUE",-39.751259,-72.827042,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0
2021,7113,7,ESCUELA PARTICULAR LIQUINE,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,CAMINO INTERNACIONAL LIQUIÑE,0.0,CAMINO INTERNACIONAL S/N LIQUIÑE,-39.749191,-71.855637,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,15.0,0.0,0.0,3.0
2021,7115,3,ESCUELA PARTICULAR NUEVA LIQUINE,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,CAMINO INTERNACIONA,70.0,VIA- PANGUIPULLI   CORREO COÑARIPE- LIQUIÑE- CAMINO INTERNACIONA KM. 70 LIQUINE,-39.746719,-71.854446,35.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,84.0,79.0,0.0,10.0,0.0
2021,22111,2,ESCUELA PARTICULAR MALIHUE,1.0,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2.0,COLEGUAL ORIENTE,0.0,EL COLEGIO ESTÀ UBICADO SECTOR RURAL  PÈSIMA COBERTURA DE TELÈFONO E INTERNET  LLAMAR DEJAR MENSAJE  BUZÒN  VOZ O ENVIAR A CORREO EL CUAL SE REVISA POR LO MENOS UNA VEZ A LA SEMANA.,-39.742981,-72.652588,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,37.0,30.0,0.0,2.0,2.0
2021,6816,0,ESCUELA RURAL CAYUMAPU,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,1.0,SALIDA NORTE,21.0,"SALIDA NORTE KM 21 - VILLA CAYUMAPU, PASAJE ARTURO GODOY S/N CARRETERA KM 22,SALIDA NORTE DE VALDIVIA",-39.734421,-73.130524,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,11.0,0.0,0.0,2.0
2021,6797,0,ESCUELA RURAL CURINANCO,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,1.0,CURIÑANCO,0.0,CAMINO CURIÑANCO KM 40,-39.726082,-73.394722,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,42.0,26.0,0.0,2.0,2.0
2021,7034,3,ESCUELA RURAL PUTREGUEL,1.0,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,1.0,CAMINO MAFIL-MALIHUE,23.0,"SECTOR PUTREGUEL ALTO,KM 23 CAMINO MALIHUE.",-39.722919,-72.784668,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,1.0
2021,7112,9,ESCUELA PARTICULAR PAMPA NANCUL,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,ÑANCUL PANGUIPULLI,0.0,CAMINO PANGUIPULLI LOS LAGOS KM. 12,-39.718128,-72.406197,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,48.0,32.0,0.0,2.0,4.0
2021,7078,5,ESCUELA RURAL CARRIRINE,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,CARRIRINE,64.0,CAMINO INTERNACIONAL PASO CARRIRIÑE PANGUIPULLI A CARRIRIÑE KM 64.,-39.715038,-71.853149,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,9.0,0.0,0.0,1.0
2021,7101,3,ESCUELA RURAL CACHIN,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,CACHIM,77.0,CAMINO A CACHIM KM 78,-39.714039,-71.877167,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,1.0
2021,7074,2,ESCUELA RURAL CACIQUE AILLAPAN,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,DOLLINCO,20.0,CAMINO PANGUIPULLI LOS LAGOS KM 20 COMUNA DE PANGUIPULLI,-39.712921,-72.488678,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,1.0
2021,7037,8,ESCUELA RURAL SANTA HIGIDIA,1.0,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,1.0,CAMINO MAFIL-MALIHUE,25.0,"KM. 25, CAMINO MAFIL - MALIHUE",-39.711319,-72.744652,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0,0.0,1.0
2021,6972,8,ESCUELA COLEGUAL NUM.32,1.0,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2.0,FUNDO COLEGUAL,0.0,FUNDO COLEGUAL LOS LAGOS,-39.707001,-72.665894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021,7079,3,ESCUELA RURAL MALCHEHUE,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,MALCHEHUE,13.0,CAMINO  A PLAYA MONJE KM 13 - MALCHEHUE KM 13  CAMINO A  LOS  LAGOS,-39.706299,-72.361717,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,0.0,2.0,1.0
2021,22134,1,ESCUELA RURAL BONIFACIO,1.0,14,RIOS,141,14101,VALDIVIA,141,VALDIVIA,1.0,CAMINO CURIÑANCO,50.0,KM 50,-39.70565,-73.378563,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,21.0,0.0,6.0,0.0
2021,22221,6,ESCUELA FRAY LEONARDO,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,PANGUILELFUN BAJO,0.0,KM 15 RUTA PANGUIPULLI LOS LAGOS,-39.698349,-72.406372,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,29.0,21.0,0.0,2.0,3.0
2021,7040,8,ESCUELA RURAL RUNCA,1.0,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,1.0,CAMINO MAFIL-MALIHUE,8.0,,-39.695881,-72.877983,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0
2021,7092,0,ESCUELA RURAL REHUEICO,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,CAMINO PANGUIPULLI LIQUINE,60.0,CAMINO PANGUIPULLI-LIQUIÑE KM-60 SECTOR RURAL RIOHUEICO.,-39.695129,-71.892151,17.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,28.0,21.0,0.0,0.0,3.0
2021,6946,9,ESCUELA RURAL COMUNIDAD STA CARLA,1.0,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,1.0,CAMINO A PANGUIPULLI,40.0,A 40 KM DE LOS LAGOS CAMINO A PANGUIPULLI,-39.691509,-72.611771,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0
2021,6893,4,ESCUELA RURAL TRALCAO,1.0,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,1.0,TRALCAO,0.0,25 AL SUR DE SAN JOSE DE LA MARIQUINA.,-39.690731,-73.117607,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
2021,7038,6,ESCUELA RURAL HUILLICOIHUE,1.0,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,1.0,CAMINO MAFIL - HUILLICOIHUE,30.0,"RUTA MAFIL - MALIHUE HASTA CRUCE RUNCA, DESVIAR A HUILLICOIHUE.",-39.683819,-72.79248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021,7065,3,ESCUELA RURAL EL MANZANO,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,CAMINO PANGUIPULLI LOS TAYOS,25.0,SECTOR RURAL LOS TAYOS (CAMINO KM. 16.5)-CAMINO PANGUIPULLI LOS TAYOS KM 25,-39.682598,-72.459938,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0
2021,22312,3,ESCUELA HUILLON,1.0,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2.0,SECTOR RURAL HUILLON,0.0,"SECTOR RURAL HUILLÓN, A 2,5 KM. DE MÁFIL",-39.681561,-72.941193,27.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,55.0,55.0,0.0,0.0,4.0
2021,36167,4,JARDIN INFANTIL PEQUEÑOS GRANJEROS DE RUNCA,1.0,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,1.0,SECTOR RUNCA,0.0,S/N,-39.681064,-72.914178,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,12.0,0.0,1.0,0.0
2021,6975,2,ESCUELA PARTICULAR COVADONGA,1.0,14,RIOS,141,14104,LOS LAGOS,141,VALDIVIA,2.0,COVADONGA,0.0,SECTOR MALIHUE FUNDO COVADONGA.   TELEFONO ENTEL HOGAR: 63 2550453,-39.678478,-72.652206,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,1.0,1.0
2021,7051,3,ESCUELA RURAL PANGUILELFUN,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,PANGUILELFUN,12.0,CAMINO A LOS TAYOS KM 12.,-39.677601,-72.411713,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,12.0,0.0,0.0,2.0
2021,22218,6,COLEGIO PUFUDI,1.0,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2.0,SECTOR PUFUDI,0.0,"SECTOR PUFUDI, DOS GARITAS, 2 KM. INTERIOR APROX.",-39.671108,-73.081787,38.0,166.0,0.0,0.0,100.0,0.0,0.0,0.0,304.0,151.0,153.0,0.0,14.0,0.0
2021,7093,9,ESCUELA RURAL TRAFUN,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,TRAFUN,60.0,"FUNDO TRAFUN, CAMINO PANGUIPULLI LIQUIÑE, KM 60",-39.66872,-71.861931,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,1.0
2021,7031,9,LICEO BICENTENARIO GABRIELA MISTRAL,1.0,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,1.0,BERNARDO O'HIGGINS,306.0,,-39.6665,-72.954781,44.0,288.0,0.0,0.0,101.0,68.0,42.0,0.0,543.0,263.0,280.0,0.0,22.0,0.0
2021,7044,0,LICEO SANTO CURA DE ARS,1.0,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,2.0,CHACABUCO,510.0,FRENTE A LA PLAZA Y AL LADO DE LA IGLESIA DEL PUEBLO DE MÁFIL,-39.66526,-72.953056,28.0,301.0,0.0,0.0,150.0,0.0,74.0,0.0,553.0,258.0,295.0,0.0,25.0,0.0
2021,7100,5,ESCUELA RURAL LLONQUEN,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,CAMINO INTERNACIONAL CARRIRIÑE,55.0,CAMINO INTERNACIONAL CARRIRIÑE KM  55 SECTOR LLONQUÉN,-39.66507,-71.907761,16.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,47.0,41.0,0.0,2.0,3.0
2021,22269,0,ESCUELA PARTICULAR TRAFUN CHICO,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,TRAFUN CHICO,0.0,TRAFÙN CHICO- SECTOR TRANCAS NEGRAS,-39.664539,-71.846031,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,0.0,4.0,0.0
2021,40226,5,ESCUELA ESPECIAL LOS ARRAYANES,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,RAMON FREIRE,282.0,"CAMINO A PULLINQUE, UNA CUADRA LUEGO DEL SEMÁFORO.",-39.657566,-72.32463,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,22.0,15.0,0.0,6.0,0.0
2021,7032,7,ESCUELA ARTÍSTICA ALABAMA,1.0,14,RIOS,141,14105,MÁFIL,141,VALDIVIA,1.0,BLANCO ENCALADA,0.0,S/N,-39.657551,-72.95134,22.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,53.0,53.0,0.0,6.0,1.0
2021,20339,4,ESCUELA ESPECIAL DE LENGUAJE RAYITO DE LUZ,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,ROBLE HUACHO,69.0,,-39.64708,-72.33191,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,88.0,37.0,51.0,0.0,6.0,0.0
2021,6868,3,ESCUELA RURAL INIPULLI,1.0,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,1.0,INIPULLI,0.0,IÑIPULLI,-39.647049,-73.222862,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0
2021,7059,9,ESCUELA MANUEL ANABALÓN SÁEZ,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,ARTURO ALESSANDRI,147.0,POBLACION ERNESTO PINTO,-39.64484,-72.340134,81.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,263.0,221.0,0.0,20.0,0.0
2021,22549,5,CENTRO DE EDUCACIÓN INTEGRAL DE ADULTOS NUEVO HORIZONTE,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,SOR MERCEDES,192.0,,-39.644615,-72.34271,0.0,0.0,14.0,0.0,0.0,138.0,0.0,0.0,152.0,65.0,87.0,0.0,5.0,0.0
2021,7086,6,ESCUELA RURAL COIHUECO,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,CAMINO PANGUIPULLI A CHOSHUENCO,18.0,RUTA PANGUIPULLI A CHOSHUENCO KM. 18,-39.644199,-72.209251,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,17.0,0.0,2.0,2.0
2021,7109,9,ESCUELA PARTICULAR PELEHUE,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,CAMINO HUERQUEHUE,10.0,CAMINO HUERQUEHUE KM.10,-39.6437,-72.417931,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,9.0,0.0,0.0,1.0
2021,22741,8,ESCUELA ESPECIAL DE LENGUAJE RAIMAPU,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,CALLE MANUEL ANTONIO MATTA,155.0,FRENTE AL BANCO ESTADO DE PANGUIPULLI,-39.642849,-72.331779,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,14.0,20.0,0.0,3.0,0.0
2021,22527,4,CENTRO EDUCACIONAL SAN SEBASTIAN,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,BERNARDO O'HIGGINS,1027.0,LADO CARABINEROS Y COSTADO TEMPLO PARROQUIAL,-39.64204,-72.334747,101.0,677.0,0.0,7.0,0.0,0.0,0.0,0.0,785.0,383.0,402.0,0.0,28.0,0.0
2021,7050,5,ESCUELA MARIA ALVARADO GARAY,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,BERNARDO O'HIGGINS,576.0,,-39.64164,-72.330681,72.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,246.0,220.0,0.0,18.0,0.0
2021,7102,1,LICEO PADRE SIGISFREDO,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,PLAZOLETA SAN SEBASTIAN,37.0,PLAZA AL LADO DE LA IGLESIA CATÓLICA SAN SEBASTIÁN,-39.641479,-72.333076,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,285.0,84.0,201.0,0.0,12.0,0.0
2021,20450,1,ESCUELA DE LENGUAJE ALMA MATER,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,PADRE SIGISFREDO,187.0,,-39.64114,-72.33362,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,115.0,60.0,55.0,0.0,8.0,0.0
2021,22452,9,COLEGIO MOUNTAIN GREEN SCHOOL,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,GUIDO BECK DE RAMBERGA,1194.0,GUIDO BECK DE RAMBERGA 1194  COÑARIPE,-39.64114,-72.337013,23.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,81.0,68.0,0.0,8.0,1.0
2021,7049,1,CENTRO EDUCATIVO FERNANDO SANTIVAN,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,1.0,RAMON FREIRE,336.0,,-39.639389,-72.327049,16.0,126.0,0.0,15.0,160.0,0.0,83.0,0.0,400.0,193.0,207.0,0.0,22.0,1.0
2021,16843,2,LICEO BICENTENARIO DE EXELENCIA TECNICO PROFESIONAL PEOPLE HELP PEOPLE DE PANGUIPULLI,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,IGNACIO CARRERA PINTO,320.0,,-39.638439,-72.324013,0.0,218.0,0.0,0.0,0.0,0.0,809.0,0.0,1027.0,528.0,499.0,0.0,27.0,0.0
2021,22383,2,ESCUELA PARTICULAR ROSALIA OJEDA SANCHEZ,1.0,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2.0,LA PUNTA,0.0,PELCHUQUIN SECTOR LA PUNTA,-39.638401,-73.128288,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,23.0,26.0,0.0,0.0,2.0
2021,22526,6,JARDIN INFANTIL LOS CISNES,1.0,14,RIOS,141,14106,MARIQUINA,141,VALDIVIA,2.0,PELCHIQUIN,0.0,PELCHUQUIN - SECTOR LA PUNTA S/N,-39.638336,-73.12833,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,6.0,0.0,0.0,1.0
2021,22353,0,ESCUELA PARTICULAR TRULLUN MAPU,1.0,14,RIOS,141,14108,PANGUIPULLI,141,VALDIVIA,2.0,O'HIGGINS,404.0,O´HIGGINS 404 FUTRONO CAYUMAPU ALTO/CAMINO COIHUECO,-39.63636,-72.187469,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,3.0,0.0,0.0,1.0
