ID_aux,RBD,COD_ENS,GRUPO_DEPENDENCIA,RAMA_EDUCACIONAL,SITUACION_EGRESO,CODIGO_REGION,CODIGO_COMUNA,PROMEDIO_NOTAS,PORC_SUP_NOTAS,PTJE_NEM,PTJE_RANKING,CLEC_REG_ACTUAL,MATE1_REG_ACTUAL,MATE2_REG_ACTUAL,HCSOC_REG_ACTUAL,CIEN_REG_ACTUAL,MODULO_REG_ACTUAL,CLEC_INV_ACTUAL,MATE1_INV_ACTUAL,MATE2_INV_ACTUAL,HCSOC_INV_ACTUAL,CIEN_INV_ACTUAL,MODULO_INV_ACTUAL,CLEC_REG_ANTERIOR,MATE1_REG_ANTERIOR,MATE2_REG_ANTERIOR,HCSOC_REG_ANTERIOR,CIEN_REG_ANTERIOR,MODULO_REG_ANTERIOR,CLEC_INV_ANTERIOR,MATE1_INV_ANTERIOR,MATE2_INV_ANTERIOR,HCSOC_INV_ANTERIOR,CIEN_INV_ANTERIOR,MODULO_INV_ANTERIOR,RINDIO_PROCESO_ANTERIOR,RINDIO_PROCESO_ACTUAL
id_5586555378674,15769,510,3,T2,1,6,6101,6.0,40,715,716,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5590555379030,15646,610,2,T3,1,6,6106,0.0,0,0,0,583,579,330,463,327,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5553555375351,2110,310,3,H1,1,6,6101,6.53,30,865,870,823,807,0,0,766,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5864558476474,11246,363,3,H2,1,6,6115,5.27,60,505,505,376,539,0,0,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5897558879795,2194,310,1,H1,1,6,6101,6.18,90,765,765,710,948,538,775,516,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5849558874976,2124,510,3,T2,1,6,6101,5.0,100,418,418,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5524555272468,15601,310,2,H1,1,6,6115,6.03,60,722,722,619,618,438,270,327,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5508555270805,15564,310,1,H1,1,6,6108,6.0,90,713,713,607,767,0,705,0,,,,,,,,,,,,,,,,,,,,0,1
id_5526555072690,2552,610,3,T3,1,6,6310,5.7,50,630,630,376,446,0,406,357,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5505555070561,2657,610,3,T3,1,6,6205,6.43,30,837,845,770,793,467,0,551,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5867558876744,2443,510,3,T2,1,6,6301,5.05,90,433,433,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5822558972293,2329,310,3,H1,1,6,6117,5.58,80,594,594,467,609,0,377,0,,,,,,,,,,,,,,,,,,,,0,1
id_9669596776966,2514,710,2,T4,1,6,6303,5.25,60,497,497,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5850558575060,11265,310,2,H1,1,6,6101,6.43,30,837,845,477,460,0,0,368,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5572555077246,15544,310,2,H1,1,6,6112,5.88,80,680,680,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5519555071962,2280,410,3,T1,1,6,6115,6.03,50,724,724,567,539,423,463,336,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5515555071561,2110,310,3,H1,1,6,6101,5.9,80,685,685,690,682,0,545,0,,,,,,,,,,,,,,,,,,,,0,1
id_5528555072894,2260,310,1,H1,1,6,6108,6.53,50,865,868,794,842,0,853,0,,,,,,,,,,,,,,,,,,,,0,1
id_5529555072903,2206,510,3,T2,1,6,6106,5.45,60,560,560,424,486,366,364,328,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5525555072528,2453,310,2,H1,1,6,6301,5.2,90,479,479,583,495,0,406,344,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5710557871027,15720,410,3,T1,1,6,6109,5.48,90,571,571,511,474,396,0,357,TEC,,,,,,,,,,,,,,,,,,,0,1
id_9685596178586,15583,710,3,T4,1,6,6117,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5508555670859,15843,510,3,T2,1,6,6115,5.3,70,513,513,0,0,409,0,370,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5504555670422,2103,510,3,T2,1,6,6101,5.68,30,623,640,682,682,0,673,471,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5503555670351,2109,310,3,H1,1,6,6101,5.85,70,671,675,500,553,0,0,500,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5506555670631,2194,310,1,H1,1,6,6101,6.7,30,914,924,916,923,645,0,799,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5789557878984,15510,310,1,H1,1,6,6101,6.25,50,785,785,690,923,0,0,646,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5795557879508,2422,363,3,H2,1,6,6107,5.8,30,661,675,590,526,0,508,0,,,,,,,,,,,,,,,,,,,,0,1
id_5792557879226,15583,610,3,T3,1,6,6117,5.4,80,545,545,467,432,0,0,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5790557879021,15690,310,2,H1,1,6,6105,5.5,90,572,572,619,682,0,643,0,,,,,,,,,,,,,,,,,,,,0,1
id_5758557875810,15646,410,2,T1,1,6,6106,5.33,90,523,523,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5768557976824,2552,510,3,T2,1,6,6310,4.73,100,331,331,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5763557976314,15646,310,2,H1,1,6,6106,5.6,80,599,599,710,690,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_9634596173405,15767,610,2,T3,1,6,6108,5.6,80,601,601,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_9661596176157,2486,510,4,T2,1,6,6303,6.48,20,851,938,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5744557974465,15664,310,2,H1,1,6,6310,5.78,80,650,650,410,495,0,387,0,,,,,,,,,,,,,,,,,,,,0,1
id_5709557970939,2103,510,3,T2,1,6,6101,5.8,20,658,690,663,587,366,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5704557970401,2206,510,3,T2,1,6,6106,6.45,10,843,935,634,526,366,463,423,QUI,,,,,,,,,,,,,,,,,,,0,1
id_9447594474721,2448,610,4,T3,1,6,6301,4.93,100,396,396,0,0,0,0,328,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5309553470996,2280,410,3,T1,1,6,6115,5.75,70,644,645,619,579,366,0,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5303553470373,15781,310,3,H1,1,6,6102,6.1,60,742,747,634,567,0,397,471,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5358553275883,2309,310,2,H1,1,6,6115,6.35,40,814,814,576,502,0,447,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5317553071789,2206,510,3,T2,1,6,6106,5.6,50,601,603,590,587,0,447,0,,,,,,,,,,,,,,,,,,,,0,1
id_5326553472660,2104,410,3,T1,1,6,6101,6.28,30,794,809,576,660,349,0,459,TEC,,,,,,,,,,,,,,,,,,,0,1
id_1172511177210,2485,710,3,T4,1,6,6301,6.4,10,829,880,492,393,0,447,336,TEC,,,,,,,,,,,,,,,,,,,0,1
id_1727517972743,2454,310,2,H1,1,6,6301,5.85,80,671,679,583,567,0,476,446,BIO,,,,,,,,,,,,,,,,,,,0,1
id_1745517374539,2104,410,3,T1,1,6,6101,5.3,90,513,513,567,631,0,0,415,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5746557074658,15621,310,2,H1,1,6,6301,6.05,70,727,731,663,660,0,463,471,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5729557072988,15646,310,2,H1,1,6,6106,6.33,20,808,839,597,539,423,418,435,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5725557072565,15793,310,2,H1,1,6,6101,6.48,20,851,935,650,900,499,0,384,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5731557073164,2579,310,2,H1,1,6,6310,6.6,20,886,891,963,1000,574,0,808,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5733557073350,2579,310,2,H1,1,6,6310,6.43,30,837,840,823,923,617,0,500,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5763557076320,2103,510,3,T2,1,6,6101,5.85,20,672,709,710,672,366,628,507,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5785557678585,15682,310,2,H1,1,6,6101,5.45,90,558,558,376,474,0,377,306,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5676556777642,40371,310,2,H1,1,6,6107,6.28,40,793,798,634,516,0,476,0,,,,,,,,,,,,,,,,,,,,0,1
id_5764557376457,2482,310,1,H1,1,6,6301,6.1,80,742,742,576,601,0,406,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5762557376292,2105,510,3,T2,1,6,6101,4.93,90,396,396,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5793557079366,2102,610,3,T3,1,6,6101,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5719557071913,2278,310,2,H1,1,6,6116,6.1,50,742,745,540,502,0,476,0,,,,,,,,,,,,,,,,,,,,0,1
id_5714557671426,2552,510,3,T2,1,6,6310,5.93,40,695,699,555,682,366,0,420,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5712557671276,15621,310,2,H1,1,6,6301,6.45,20,842,879,710,690,396,0,609,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5716557671690,2222,310,3,H1,1,6,6110,6.83,10,951,1000,699,842,489,0,526,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5721557672131,15700,310,2,H1,1,6,6101,5.63,80,608,608,467,516,366,0,335,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5737557673733,11256,310,2,H1,1,6,6101,6.98,10,994,997,794,824,489,673,577,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5706557670649,2194,310,1,H1,1,6,6101,6.58,50,879,884,682,880,438,0,806,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5767557676795,2103,510,3,T2,1,6,6101,5.58,40,595,604,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5795557679560,2319,310,3,H1,1,6,6114,6.4,20,828,936,525,526,0,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5175551777553,15657,310,2,H1,1,6,6117,6.8,20,942,947,583,842,423,0,689,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5175551777531,2580,310,2,H1,1,6,6310,6.25,60,785,785,740,587,0,600,0,,,,,,,,,,,,,,,,,,,,0,1
id_5175551777565,2104,510,3,T2,1,6,6101,6.18,40,766,777,590,807,366,432,427,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5174551777467,2329,310,3,H1,1,6,6117,5.35,90,526,526,410,495,0,397,0,,,,,,,,,,,,,,,,,,,,0,1
id_5170551777062,2454,310,2,H1,1,6,6301,5.23,100,488,488,0,587,0,418,0,,,,,,,,,,,,,,,,,,,,0,1
id_5176551777638,15600,310,2,H1,1,6,6105,5.75,70,643,643,477,539,366,300,0,,,,,,,,,,,,,,,,,,,,0,1
id_5115551771597,40024,610,3,T3,1,6,6111,6.23,20,780,902,410,508,0,432,370,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5147551774725,15633,310,2,H1,1,6,6301,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5144551774412,11256,310,2,H1,1,6,6101,6.23,40,779,780,699,710,292,476,492,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5142551774296,2355,310,2,H1,1,6,6117,6.58,20,879,893,860,824,438,0,538,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5146551774614,2110,310,3,H1,1,6,6101,6.4,40,828,831,690,793,0,0,503,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5131551773198,11265,310,2,H1,1,6,6101,6.2,40,771,774,590,486,0,0,435,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5132551773229,2102,610,3,T3,1,6,6101,5.75,60,644,652,590,486,396,0,415,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5179551177956,2454,310,2,H1,1,6,6301,5.6,90,599,599,500,526,0,0,351,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5754557675481,2442,610,3,T3,1,6,6301,5.7,70,630,630,555,508,0,406,357,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5778557677803,2205,310,3,H1,1,6,6106,5.98,30,708,736,590,516,366,397,376,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5775557677575,2329,310,3,H1,1,6,6117,6.0,50,713,713,492,502,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5167551476791,2283,310,3,H1,1,6,6115,6.78,10,937,959,674,516,0,0,471,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5162551476221,2444,510,4,T2,1,6,6301,5.83,30,667,678,682,601,382,673,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5163551476382,40024,310,3,H1,1,6,6111,6.5,10,856,893,682,824,423,0,525,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5160551476004,2200,310,1,H1,1,6,6101,6.7,30,914,914,650,682,0,0,595,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5189551278902,2109,310,3,H1,1,6,6101,5.53,90,580,580,567,631,0,493,0,,,,,,,,,,,,,,,,,,,,0,1
id_5192551279232,2110,310,3,H1,1,6,6101,6.68,10,907,916,756,842,382,673,0,,,,,,,,,,,,,,,,,,,,0,1
id_5193551279356,2486,310,4,H1,1,6,6303,6.43,30,837,852,484,508,0,387,0,,,,,,,,,,,,,,,,,,,,0,1
id_5159551275938,40025,510,3,T2,1,6,6116,5.43,70,554,555,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5155551275586,15554,310,2,H1,1,6,6108,5.75,70,643,643,583,553,0,0,420,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5191551879147,2206,610,3,T3,1,6,6106,6.13,20,752,805,387,526,0,0,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5144551174417,2104,410,3,T1,1,6,6101,5.73,70,637,637,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5146551174698,15521,310,1,H1,1,6,6101,6.38,40,823,823,710,948,564,0,670,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5139551173995,2612,310,3,H1,1,6,6306,5.88,60,680,680,477,446,0,0,376,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5139551173940,2454,410,2,T1,1,6,6301,6.35,40,815,839,710,618,382,593,0,,,,,,,,,,,,,,,,,,,,0,1
id_5137551173781,11291,310,1,H1,1,6,6108,6.65,20,900,902,770,923,617,600,691,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5131551173113,15521,310,1,H1,1,6,6101,6.78,10,937,948,841,975,0,0,900,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5132551173283,2552,510,3,T2,1,6,6310,5.13,80,459,459,299,403,423,406,403,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5161551176118,2278,310,2,H1,1,6,6116,6.75,10,928,947,808,631,0,714,484,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5161551176103,15624,310,2,H1,1,6,6107,6.13,40,751,752,682,682,0,500,0,,,,,,,,,,,,,,,,,,,,0,1
id_5162551176207,2625,310,3,H1,1,6,6307,6.65,10,900,912,597,539,0,530,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5198551479862,15502,310,2,H1,1,6,6104,5.53,80,580,580,467,421,0,0,420,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5195551479587,15610,310,2,H1,1,6,6303,6.38,60,823,831,725,660,0,659,0,,,,,,,,,,,,,,,,,,,,0,1
id_5192551479241,15843,510,3,T2,1,6,6115,5.23,80,491,491,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5190551479024,15769,510,3,T2,1,6,6101,6.13,40,752,779,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5158551475870,15502,310,2,H1,1,6,6104,5.1,90,447,449,484,609,0,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5174551877470,2104,410,3,T1,1,6,6101,5.78,70,652,652,540,553,366,331,0,,,,,,,,,,,,,,,,,,,,0,1
id_5173551877345,2110,310,3,H1,1,6,6101,6.9,10,970,982,634,738,453,0,713,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5173551877369,2308,310,2,H1,1,6,6115,6.0,60,713,713,576,567,0,0,503,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5118551871820,15524,310,1,H1,1,6,6310,6.9,20,970,987,841,975,583,790,0,,,,,,,,,,,,,,,,,,,,0,1
id_5119551871971,2104,510,3,T2,1,6,6101,6.55,10,871,893,650,690,349,0,512,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5117551871738,40023,310,1,H1,1,6,6108,6.43,30,837,853,808,824,0,0,593,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5131551873171,2283,310,3,H1,1,6,6115,6.2,30,771,778,511,553,382,0,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5108551870806,15759,510,3,T2,1,6,6108,6.05,60,729,738,424,460,366,0,427,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5107551870793,15521,310,1,H1,1,6,6101,5.85,90,671,671,682,587,0,659,0,,,,,,,,,,,,,,,,,,,,0,1
id_5171551277171,2280,410,3,T1,1,6,6115,6.58,10,880,894,555,595,312,0,415,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5173551277342,2422,310,3,H1,1,6,6107,5.68,70,622,622,634,502,423,406,429,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5170551277073,2400,310,2,H1,1,6,6104,5.8,80,657,657,525,508,0,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5132551273225,2612,510,3,T2,1,6,6306,6.73,20,923,1000,555,567,349,348,370,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5133551273394,2165,310,2,H1,1,6,6101,6.18,40,765,781,567,618,0,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5165551276576,2124,510,3,T2,1,6,6101,5.35,70,529,529,540,579,396,0,355,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5161551276160,2280,410,3,T1,1,6,6115,5.05,100,433,433,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5162551276202,11265,510,2,T2,1,6,6101,5.93,60,695,711,500,553,349,0,394,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5162551276206,11291,310,1,H1,1,6,6108,5.8,60,657,661,650,553,0,561,0,,,,,,,,,,,,,,,,,,,,0,1
id_5166551276687,15664,310,2,H1,1,6,6310,5.75,80,643,643,576,609,0,331,393,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5188551378850,2110,310,3,H1,1,6,6101,5.45,100,558,558,663,0,0,0,426,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5147551274787,15664,310,2,H1,1,6,6310,6.98,10,994,994,740,723,0,0,609,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5141551274173,15544,310,2,H1,1,6,6112,5.88,80,680,680,567,526,0,377,0,,,,,,,,,,,,,,,,,,,,0,1
id_5143551274357,40023,310,1,H1,1,6,6108,6.65,10,900,928,841,948,489,0,726,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5146551274617,2681,310,3,H1,1,6,6203,6.0,40,713,724,583,474,0,493,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5146551274644,2579,310,2,H1,1,6,6310,5.83,50,664,664,690,780,0,695,0,,,,,,,,,,,,,,,,,,,,0,1
id_5128551272805,2454,310,2,H1,1,6,6301,6.75,10,928,941,770,923,574,0,577,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5129551272903,2442,610,3,T3,1,6,6301,6.88,10,965,1000,607,710,396,517,482,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5162551976295,15843,510,3,T2,1,6,6115,5.4,60,545,545,500,516,511,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5198551579861,11248,310,3,H1,1,6,6117,5.93,70,694,708,484,474,0,0,371,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5156551575656,40115,363,2,H2,1,6,6301,4.95,60,403,403,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5179551577992,15676,310,2,H1,1,6,6101,5.9,50,685,701,634,699,0,0,588,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5179551577976,2170,310,1,H1,1,6,6101,6.15,50,757,757,794,723,0,705,0,,,,,,,,,,,,,,,,,,,,0,1
id_5177551577749,2105,510,3,T2,1,6,6101,6.35,10,815,843,525,539,396,500,415,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5172551577278,15521,310,1,H1,1,6,6101,6.43,40,837,837,938,975,489,0,726,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5165551876501,15809,310,2,H1,1,6,6111,5.65,70,613,613,387,0,349,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5167551876721,2375,510,3,T2,1,6,6113,5.0,100,418,418,467,502,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5164551876427,15524,310,1,H1,1,6,6310,6.83,30,951,963,690,807,467,0,582,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5160551876070,2329,310,3,H1,1,6,6117,6.7,10,914,918,770,793,0,727,0,,,,,,,,,,,,,,,,,,,,0,1
id_5194551979451,2422,610,3,T3,1,6,6107,6.15,40,757,777,492,365,0,432,336,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5171551977159,15843,510,3,T2,1,6,6115,5.13,90,459,459,511,446,0,397,383,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5173551977308,2552,610,3,T3,1,6,6310,5.9,40,686,690,690,645,0,0,435,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5176551977616,2580,310,2,H1,1,6,6310,5.78,90,650,650,597,432,0,500,0,,,,,,,,,,,,,,,,,,,,0,1
id_5115551971536,2635,310,3,H1,1,6,6201,6.63,20,893,926,555,601,0,0,451,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5142551974249,2422,310,3,H1,1,6,6107,5.95,50,699,707,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5142551974261,2104,510,3,T2,1,6,6101,6.08,50,738,746,440,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5140551974091,2356,310,2,H1,1,6,6117,6.45,50,842,857,525,516,366,493,0,,,,,,,,,,,,,,,,,,,,0,1
id_5137551973784,40114,310,3,H1,1,6,6115,5.6,70,599,599,583,710,0,508,0,,,,,,,,,,,,,,,,,,,,0,1
id_5137551973771,15759,310,3,H1,1,6,6108,6.25,50,785,798,455,412,0,348,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5133551973384,15631,310,1,H1,1,6,6108,6.48,80,851,857,756,880,677,0,649,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5130551973017,15657,310,2,H1,1,6,6117,6.63,20,893,897,782,710,0,0,584,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5746557774690,15756,363,2,H2,1,6,6101,5.83,20,668,686,467,579,453,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5768557776896,2447,310,4,H1,1,6,6301,5.43,80,551,551,397,516,0,377,355,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5148551574804,2454,310,2,H1,1,6,6301,5.85,80,671,671,477,421,438,447,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5188551778811,2444,410,4,T1,1,6,6301,5.88,30,681,714,576,539,409,348,0,,,,,,,,,,,,,,,,,,,,0,1
id_5189551778945,2580,310,2,H1,1,6,6310,6.9,10,970,990,690,723,409,530,504,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5197551779734,2200,310,1,H1,1,6,6101,6.15,80,757,757,823,767,453,0,577,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5194551779433,2283,310,3,H1,1,6,6115,5.95,50,699,699,674,567,0,500,446,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5158551775856,2454,410,2,T1,1,6,6301,6.5,30,857,892,756,660,330,406,427,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5718557771897,2422,363,3,H2,1,6,6107,5.5,40,577,577,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5756557475672,2329,310,3,H1,1,6,6117,4.95,100,400,400,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5739557473985,2200,310,1,H1,1,6,6101,6.58,50,879,879,963,1000,772,0,823,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5710557171008,2283,310,3,H1,1,6,6115,5.3,90,510,510,477,526,438,300,0,,,,,,,,,,,,,,,,,,,,0,1
id_5716557171623,15746,363,2,H2,1,6,6101,5.75,10,646,646,555,502,0,418,0,,,,,,,,0,0,0,0,0,,,,,,,,0,1
id_5722557172237,2514,710,2,T4,1,6,6303,5.68,30,623,658,583,723,396,486,471,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5762557276287,15817,310,2,H1,1,6,6108,5.73,90,636,636,682,793,423,0,429,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5796557379696,15564,310,1,H1,1,6,6108,6.73,30,922,942,808,923,552,964,0,,,,,,,,,,,,,,,,,,,,0,1
id_5758557375820,2163,310,2,H1,1,6,6101,6.5,20,856,905,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5777557377741,40114,310,3,H1,1,6,6115,5.83,50,664,664,690,495,0,463,458,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5771557377184,15657,310,2,H1,1,6,6117,5.88,70,680,680,492,539,0,0,481,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5771557377150,2453,310,2,H1,1,6,6301,5.63,40,608,621,540,539,0,500,0,,,,,,,,,,,,,,,,,,,,0,1
id_5770557377070,2280,410,3,T1,1,6,6115,6.7,10,914,930,770,682,396,0,580,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5715557371595,2400,310,2,H1,1,6,6104,6.2,40,771,783,590,609,0,0,415,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5765557476583,2134,410,3,T1,1,6,6101,5.18,100,474,474,376,460,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5763557476334,15554,310,2,H1,1,6,6108,6.23,30,779,788,663,923,574,500,742,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5766557476634,2319,310,3,H1,1,6,6114,5.43,80,551,551,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5758557275894,2308,310,2,H1,1,6,6115,5.05,100,432,432,440,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5779557277924,15700,310,2,H1,1,6,6101,6.23,50,779,785,823,807,438,628,0,,,,,,,,,,,,,,,,,,,,0,1
id_5777557277763,40025,510,3,T2,1,6,6116,5.5,70,574,574,410,508,382,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5747557274747,2111,610,3,T3,1,6,6101,6.05,40,729,748,410,495,366,364,370,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5729557272949,2165,310,2,H1,1,6,6101,5.85,60,671,679,525,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5725557272591,2701,610,3,T3,1,6,6204,6.28,30,794,823,607,631,0,0,370,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5730557273021,15676,310,2,H1,1,6,6101,5.33,90,519,519,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5720557072025,2454,310,2,H1,1,6,6301,5.88,80,680,680,455,495,0,0,458,BIO,,,,,,,,,,,,,,,,,,,0,1
